"error_x","error_y"
45.691,5.290511366,
45.724,5.348016645,
45.724,5.358511254,
45.724,2.688222831,
45.724,1.903117533,
45.751,1.958955527,
45.751,1.97057979,
45.751,2.743094422,
45.751,2.837128621,
45.791,2.895553157,
45.791,2.904842838,
45.791,2.25205584,
45.791,2.139053373,
45.824,2.196932307,
45.824,2.20608017,
45.824,4.8131564,
45.824,5.095341042,
45.851,5.095341042,
45.851,5.095341042,
45.851,4.867782637,
45.851,4.838852694,
45.891,4.899338305,
45.891,4.906303111,
45.891,4.797765951,
45.891,4.805542798,
45.891,4.866269145,
45.891,4.872535162,
45.891,1.932190565,
45.891,0.2941604346,
45.931,0.2745171581,
45.931,0.2879242594,
45.931,0.3339432119,
45.931,0.3192444398,
45.984,0.2876423281,
45.984,0.2981749842,
45.984,0.8440012393,
45.984,0.7999113845,
46.034,0.6654214751,
46.034,0.6671938866,
46.034,1.355653005,
46.034,1.355710341,
46.034,1.355710341,
46.034,1.355710341,
46.034,1.355710341,
46.034,1.355710341,
46.084,1.287992713,
46.084,1.287710986,
46.084,2.290340724,
46.084,2.572356677,
46.114,2.633017707,
46.114,2.633981986,
46.114,2.455494855,
46.114,2.439132383,
46.161,2.499431389,
46.161,2.499362886,
46.161,6.711641048,
46.161,7.120089945,
46.181,7.183258445,
46.181,7.182355317,
46.181,6.891968758,
46.181,6.865682648,
46.214,6.92865137,
46.214,6.926887159,
46.214,6.530619568,
46.214,6.494271489,
46.254,6.619345835,
46.254,6.613239237,
46.254,5.23096419,
46.254,5.021622833,
46.254,5.021622833,
46.254,5.021622833,
46.254,5.021622833,
46.254,5.021622833,
46.291,5.021622833,
46.291,5.021622833,
46.291,4.729215932,
46.291,4.696539201,
46.314,4.757991326,
46.314,4.753392902,
46.314,4.555568012,
46.314,4.549827868,
46.374,4.671201373,
46.374,4.659317532,
46.374,4.109321155,
46.374,4.062314174,
46.421,4.121721074,
46.421,4.114078005,
46.421,3.926447842,
46.421,3.934003047,
46.444,3.992398241,
46.444,3.983568095,
46.464,3.933967628,
46.464,3.920595946,
46.484,3.978678211,
46.484,3.969179836,
46.484,3.278839553,
46.484,3.127886802,
46.514,3.185373338,
46.514,3.175134317,
46.514,2.902192275,
46.514,2.887268321,
46.554,2.943532285,
46.554,2.932054284,
46.554,2.638747905,
46.554,2.618757002,
46.584,2.673640078,
46.584,2.660801991,
46.584,1.169859256,
46.584,0.3434950731,
46.611,0.317613413,
46.611,0.2885224973,
46.611,3.052930021,
46.611,3.360447173,
46.651,3.414184424,
46.651,3.40036683,
46.651,3.202266076,
46.651,3.201625709,
46.691,3.254028462,
46.691,3.239047824,
46.691,3.294414696,
46.691,3.343916541,
46.714,3.395047913,
46.714,3.379017535,
46.714,4.582901227,
46.714,4.765934332,
46.731,4.816726879,
46.731,4.801045299,
46.731,4.55899913,
46.731,4.556452108,
46.781,4.556452108,
46.781,4.556452108,
46.781,5.253802875,
46.781,5.335432906,
46.821,5.385246585,
46.821,5.369262807,
46.821,5.087550825,
46.821,5.076007983,
46.834,5.124362143,
46.834,5.107407896,
46.834,4.918355615,
46.834,4.923620462,
46.844,5.015984613,
46.844,4.980132994,
46.894,4.839756931,
46.894,4.884418108,
46.914,5.01149008,
46.914,4.952969447,
46.914,11.08236114,
46.914,11.69058236,
46.984,11.73076182,
46.984,11.7121325,
47.021,11.29254002,
47.021,11.26502562,
47.021,11.26502562,
47.021,11.26502562,
47.021,11.25996585,
47.021,11.25954428,
47.021,11.25954428,
47.021,11.25954428,
47.021,11.25954428,
47.021,11.25954428,
47.051,11.29799382,
47.051,11.27875028,
47.051,11.02884771,
47.051,11.02613579,
47.081,11.06281526,
47.081,11.04297731,
47.081,11.18579685,
47.081,11.24343977,
47.134,11.27830286,
47.134,11.25785569,
47.134,11.20522295,
47.134,11.18282962,
47.161,11.21599205,
47.161,11.19560448,
47.161,20.11463514,
47.161,20.85032063,
47.184,20.88199526,
47.184,20.86296778,
47.184,20.53124917,
47.184,20.52588354,
47.211,20.55562012,
47.211,20.53615362,
47.211,18.79463744,
47.211,18.61654437,
47.244,18.61654437,
47.244,18.61654437,
47.244,18.41172514,
47.244,18.39437354,
47.284,18.42212477,
47.284,18.40215847,
47.284,18.47278463,
47.284,18.51576108,
47.334,18.56524887,
47.334,18.52443162,
47.334,18.21537294,
47.334,18.23242667,
47.341,18.23242667,
47.341,18.23242667,
47.341,18.01078554,
47.341,17.99029723,
47.371,18.03158558,
47.371,17.98944017,
47.371,12.44482673,
47.371,11.72563929,
47.421,11.72563929,
47.421,11.72563929,
47.421,11.32538416,
47.421,11.28264198,
47.461,11.31533609,
47.461,11.27005422,
47.461,10.82460986,
47.461,10.82802715,
47.501,10.84119712,
47.501,10.8178441,
47.501,17.88786861,
47.501,18.49631909,
47.524,18.50748648,
47.524,18.48578325,
47.524,18.3408139,
47.524,18.35075628,
47.544,18.35976299,
47.544,18.33790079,
47.551,21.57881915,
47.551,21.87768899,
47.581,21.87768899,
47.581,21.87768899,
47.581,21.71120524,
47.581,21.71921877,
47.614,21.72607186,
47.614,21.70450785,
47.614,19.8003021,
47.614,19.60611636,
47.651,19.61078563,
47.651,19.58906084,
47.651,19.49976889,
47.651,19.49413748,
47.694,19.50129711,
47.694,19.45837048,
47.694,19.18206446,
47.694,19.20840406,
47.694,19.20840406,
47.694,19.20840406,
47.694,19.20840406,
47.694,19.20840406,
47.754,19.21525478,
47.754,19.19363838,
47.754,20.01401758,
47.754,20.10423399,
47.791,20.1132679,
47.791,20.09196066,
47.791,19.77114012,
47.791,19.76753225,
47.831,19.79206974,
47.831,19.74986972,
47.831,20.07981118,
47.831,20.17845868,
47.831,20.17845868,
47.831,20.17845868,
47.831,20.1031219,
47.831,20.0977141,
47.891,20.1131773,
47.891,20.0920087,
47.891,19.60305827,
47.891,19.57745357,
47.914,19.59502465,
47.914,19.57397372,
47.914,22.2272303,
47.914,22.45406158,
47.941,22.47379941,
47.941,22.45362571,
47.941,22.2609949,
47.941,22.26799738,
47.964,22.28980888,
47.964,22.2698231,
47.964,25.07349751,
47.964,25.31321386,
48.014,25.33714215,
48.014,25.31789108,
48.014,25.01984591,
48.014,25.0198973,
48.054,25.04584736,
48.054,25.02680267,
48.054,24.71746531,
48.054,24.71489464,
48.084,24.7428363,
48.084,24.72403032,
48.084,26.55136915,
48.084,26.71885363,
48.104,26.74880408,
48.104,26.73055603,
48.104,26.03764862,
48.104,25.9698237,
48.141,26.00173208,
48.141,25.98394445,
48.144,21.5554538,
48.144,21.14956103,
48.191,21.18326843,
48.191,21.16533464,
48.191,20.79412049,
48.191,20.79118407,
48.221,20.82672109,
48.221,20.80905192,
48.221,20.57892923,
48.221,20.58302783,
48.284,20.65947819,
48.284,20.62546015,
48.284,24.91224024,
48.284,25.27612248,
48.284,25.27612248,
48.284,25.27612248,
48.284,25.2425161,
48.284,25.24027816,
48.311,25.28125952,
48.311,25.26537087,
48.331,27.53599638,
48.331,27.73226585,
48.341,27.77499334,
48.341,27.75977769,
48.341,27.49503037,
48.341,27.49657139,
48.361,27.54092223,
48.361,27.526124,
48.361,27.49020029,
48.361,27.49750744,
48.401,27.54345665,
48.401,27.52918192,
48.401,27.30915946,
48.401,27.31299759,
48.454,27.36046732,
48.454,27.34665341,
48.454,27.51418103,
48.454,27.55868972,
48.491,27.60761875,
48.491,27.5942678,
48.521,27.26150183,
48.521,27.27521733,
48.521,27.32551346,
48.521,27.31255692,
48.521,27.31255692,
48.521,27.31255692,
48.554,27.41724816,
48.554,27.39325502,
48.581,30.22794198,
48.581,30.45918906,
48.591,30.45918906,
48.591,30.45918906,
48.591,30.45918906,
48.591,30.45918906,
48.604,30.45918906,
48.604,30.45918906,
48.604,30.37452382,
48.604,30.36923805,
48.654,30.47912193,
48.654,30.45786936,
48.654,33.47498741,
48.654,33.69919731,
48.674,33.75596966,
48.674,33.74641431,
48.674,33.6910942,
48.674,33.7083831,
48.721,33.76619483,
48.721,33.75719971,
48.721,35.67947313,
48.721,35.80332343,
48.791,35.86221659,
48.791,35.85396841,
48.791,34.42245873,
48.791,34.36645537,
48.791,34.48673749,
48.791,34.4717958,
48.791,34.4717958,
48.791,34.4717958,
48.791,34.4717958,
48.791,34.4717958,
48.791,34.4717958,
48.791,34.4717958,
48.844,34.53318041,
48.844,34.52667082,
48.844,34.3391484,
48.844,34.33996647,
48.884,34.402049,
48.884,34.3961533,
48.884,39.14452281,
48.884,39.42675137,
48.921,39.48966759,
48.921,39.48459285,
48.921,39.318292,
48.921,39.31910499,
48.951,39.38257963,
48.951,39.3781149,
48.951,44.71326864,
48.951,45.00396143,
48.984,45.06811411,
48.984,45.06440861,
48.984,44.90491674,
48.984,44.90490982,
49.004,44.96947649,
49.004,44.96637184,
49.004,44.22745826,
49.004,44.19218168,
49.034,44.25707272,
49.034,44.25456644,
49.034,49.60292832,
49.034,49.86694988,
49.074,49.93228303,
49.074,49.93045655,
49.074,49.89225411,
49.074,49.9000585,
49.114,49.96558089,
49.114,49.96434764,
49.114,50.85689342,
49.114,50.89667911,
49.151,50.96235829,
49.151,50.96172701,
49.161,50.86613742,
49.161,50.86631379,
49.201,50.93203375,
49.201,50.93199525,
49.204,50.36699255,
49.204,50.34973728,
49.204,50.41540053,
49.204,50.41595807,
49.204,49.57758051,
49.204,49.52909817,
49.234,49.59464227,
49.234,49.595798,
49.234,49.3428624,
49.234,49.33368847,
49.271,49.33368847,
49.271,49.33368847,
49.271,49.2452948,
49.271,49.24037027,
49.271,49.24037027,
49.271,49.24037027,
49.271,49.41357831,
49.271,49.42717913,
49.351,49.55762261,
49.351,49.56172448,
49.351,49.31284358,
49.351,49.30549637,
49.391,49.37024249,
49.391,49.37319012,
49.391,49.17376552,
49.391,49.16551519,
49.414,49.29369673,
49.414,49.30136222,
49.414,53.01759061,
49.414,53.16761146,
49.441,53.16761146,
49.441,53.16761146,
49.441,56.6540058,
49.441,56.77299116,
49.451,56.8365334,
49.451,56.84097456,
49.451,63.44226672,
49.451,63.6669185,
49.524,63.72999812,
49.524,63.73476541,
49.524,63.3642562,
49.524,63.34671192,
49.551,63.40907776,
49.551,63.41436705,
49.551,63.62236626,
49.551,63.62616027,
49.574,63.6877518,
49.574,63.69353997,
49.574,63.50675309,
49.574,63.49627811,
49.614,63.55701514,
49.614,63.56330953,
49.614,63.85803395,
49.614,63.85699844,
49.651,63.91682767,
49.651,63.92358883,
49.661,65.29265879,
49.661,65.31731429,
49.684,65.37619712,
49.684,65.38334626,
49.684,65.27583215,
49.684,65.26876987,
49.721,65.32658981,
49.721,65.33421527,
49.721,65.25407808,
49.721,65.24505847,
49.744,65.30393887,
49.744,65.31109327,
49.751,65.0161166,
49.751,64.99354925,
49.761,65.05137117,
49.761,65.05899199,
49.761,64.97373867,
49.761,64.96451442,
49.831,65.02234581,
49.831,65.0299625,
49.831,68.15597759,
49.831,68.22614254,
49.844,68.28292756,
49.844,68.29079918,
49.844,68.19619645,
49.844,68.19081394,
49.884,68.2476833,
49.884,68.25553077,
49.884,69.78410109,
49.884,69.81131621,
49.914,69.86703535,
49.914,69.87521617,
49.914,68.53522641,
49.914,68.48234621,
49.951,68.53821602,
49.951,68.54638839,
49.951,68.49077417,
49.951,68.48211737,
49.981,68.53674275,
49.981,68.54534505,
49.981,68.49671326,
49.981,68.48533055,
49.994,68.5402092,
49.994,68.54871985,
49.994,68.16766386,
49.994,68.15488578,
50.044,68.20845863,
50.044,68.21742427,
50.044,68.01102748,
50.044,67.99540586,
50.084,68.0493099,
50.084,68.05817315,
50.084,69.23272988,
50.084,69.25795421,
50.114,69.31053936,
50.114,69.31974214,
50.114,70.14180904,
50.114,70.14482325,
50.154,70.19784635,
50.154,70.20684243,
50.154,70.31101739,
50.154,70.30033568,
50.171,70.35198025,
50.171,70.36135318,
50.171,71.5806637,
50.171,71.58550631,
50.211,71.63767929,
50.211,71.64678545,
50.211,71.39764174,
50.211,71.38197989,
50.251,71.43272483,
50.251,71.44222839,
50.251,71.34507021,
50.251,71.33235197,
50.261,71.38366704,
50.261,71.39301594,
50.261,71.41733965,
50.261,71.40534919,
50.294,71.40534919,
50.294,71.40534919,
50.294,71.29889358,
50.294,71.28551603,
50.351,71.33537978,
50.351,71.34507091,
50.351,71.41231884,
50.351,71.41239572,
50.391,71.5119127,
50.391,71.53137644,
50.391,71.78470732,
50.391,71.77375139,
50.414,71.82348342,
50.414,71.83319534,
50.414,74.45025689,
50.414,74.50370588,
50.484,74.60099048,
50.484,74.6206204,
50.484,76.38181026,
50.484,76.37101465,
50.484,76.37101465,
50.484,76.37101465,
50.484,76.37101465,
50.484,76.37101465,
50.514,76.41854336,
50.514,76.42839474,
50.514,76.27213747,
50.514,76.25487808,
50.554,76.30325991,
50.554,76.3129164,
50.554,76.27901418,
50.554,76.2673142,
50.574,76.31411722,
50.574,76.32410871,
50.574,76.32720747,
50.574,76.31634181,
50.611,76.36406099,
50.611,76.37384822,
50.621,76.04187625,
50.621,76.02963711,
50.641,76.07574623,
50.641,76.08590157,
50.641,75.50381828,
50.641,75.47010483,
50.674,75.51718728,
50.674,75.52714169,
50.674,75.64562125,
50.674,75.63626968,
50.724,75.68173125,
50.724,75.69199887,
50.724,76.00060169,
50.724,75.99708738,
50.741,76.04358475,
50.741,76.05361686,
50.741,76.83252224,
50.741,76.80411631,
50.784,76.84900071,
50.784,76.85919269,
50.784,76.7307003,
50.784,76.71664579,
50.804,76.76261502,
50.804,76.77259605,
50.804,76.51279881,
50.804,76.49459709,
50.834,76.49459709,
50.834,76.49459709,
50.834,76.17077241,
50.834,76.14641342,
50.874,76.19072389,
50.874,76.20099382,
50.874,76.26548677,
50.874,76.25970139,
50.914,76.34891329,
50.914,76.36935741,
50.914,76.3915786,
50.914,76.37196698,
50.954,76.37196698,
50.954,76.37196698,
50.954,76.81308416,
50.954,76.80337794,
50.994,76.84834485,
50.994,76.85839438,
50.994,75.91506891,
50.994,75.88048135,
51.024,75.92374347,
51.024,75.93414384,
51.024,76.32835767,
51.024,76.31491414,
51.044,76.35941726,
51.044,76.3695281,
51.044,76.8760583,
51.044,76.86177114,
51.084,76.94865705,
51.084,76.96910848,
51.084,77.01718371,
51.084,76.99385582,
51.104,76.99385582,
51.104,76.99385582,
51.104,76.14272471,
51.104,76.12938097,
51.144,76.1717268,
51.144,76.1821724,
51.144,76.1900359,
51.144,76.17805839,
51.184,76.22171768,
51.184,76.23192616,
51.184,76.32746864,
51.184,76.31662144,
51.214,76.35854715,
51.214,76.36903,
51.214,76.13601334,
51.214,76.11966198,
51.224,76.16293565,
51.224,76.17319765,
51.224,77.10698867,
51.224,77.10219371,
51.271,77.14373758,
51.271,77.15417656,
51.271,76.99708689,
51.271,76.98441726,
51.311,77.02734466,
51.311,77.03756419,
51.311,77.67634631,
51.311,77.67183777,
51.354,77.7130173,
51.354,77.72345089,
51.354,74.95023782,
51.354,74.88440062,
51.384,74.92696728,
51.384,74.93736035,
51.384,74.94507558,
51.384,74.93358502,
51.421,74.97438542,
51.421,74.98505549,
51.421,74.82924474,
51.421,74.80900288,
51.454,74.85125431,
51.454,74.86167373,
51.454,73.77695746,
51.454,73.73895747,
51.481,73.77942352,
51.481,73.79018266,
51.481,73.04545825,
51.481,73.01461741,
51.484,73.05655535,
51.484,73.06710986,
51.491,73.01527025,
51.491,73.03174945,
51.544,73.07188782,
51.544,73.08282524,
51.544,72.96190419,
51.544,72.92146443,
51.584,72.96312129,
51.584,72.97372668,
51.584,73.65069657,
51.584,73.64781776,
51.624,73.68769459,
51.624,73.69850458,
51.624,71.74863329,
51.624,71.71480663,
51.644,71.75618099,
51.644,71.76695354,
51.644,71.87034946,
51.644,71.86164854,
51.674,71.90122713,
51.674,71.91226973,
51.674,70.68281008,
51.674,70.62878022,
51.674,70.62878022,
51.674,70.62878022,
51.674,70.63982789,
51.674,70.63770645,
51.731,70.67883465,
51.731,70.68965277,
51.731,71.25173588,
51.731,71.25027391,
51.791,71.32708996,
51.791,71.34947164,
51.791,71.432181,
51.791,71.41180357,
51.814,71.45113891,
51.814,71.46216313,
51.814,71.10986627,
51.814,71.09710647,
51.841,71.13824014,
51.841,71.14902429,
51.841,70.59513518,
51.841,70.56192716,
51.881,70.60125649,
51.881,70.612321,
51.881,70.57932045,
51.881,70.56094923,
51.981,70.66767894,
51.981,70.70244868,
51.991,70.19547053,
51.991,70.14266724,
51.991,70.14266724,
51.991,70.14266724,
51.991,70.14266724,
51.991,70.14266724,
51.991,70.14266724,
51.991,70.14266724,
51.991,70.26396661,
51.991,70.26091761,
51.991,70.26091761,
51.991,70.26091761,
51.991,70.26091761,
51.991,70.26091761,
52.034,70.32227779,
52.034,70.34652293,
52.034,70.23085167,
52.034,70.20909709,
52.054,70.23672484,
52.054,70.24915548,
52.054,70.42330798,
52.054,70.38909336,
52.094,70.38909336,
52.094,70.38909336,
52.094,70.54213215,
52.094,70.54194277,
52.094,70.56750717,
52.094,70.57996621,
52.094,70.35718126,
52.094,70.34187139,
52.134,70.36532674,
52.134,70.3779783,
52.191,70.74261116,
52.191,70.73122776,
52.191,70.75255327,
52.191,70.76529504,
52.191,69.25436669,
52.191,69.18986755,
52.244,69.18986755,
52.244,69.18986755,
52.271,69.29754578,
52.271,69.28222111,
52.271,69.30139007,
52.271,69.31422567,
52.274,68.7202241,
52.274,68.69387145,
52.311,68.69387145,
52.311,68.69387145,
52.311,68.69387145,
52.311,68.69387145,
52.344,68.74853845,
52.344,68.80149861,
52.344,68.98300598,
52.344,68.93565871,
52.381,68.94374716,
52.381,68.95708058,
52.381,69.65420174,
52.381,69.63069081,
52.431,69.63652834,
52.431,69.64972498,
52.431,69.82048415,
52.431,69.80740372,
52.461,69.81097945,
52.461,69.82417532,
52.461,69.65211817,
52.461,69.63583873,
52.474,69.6371479,
52.474,69.6503779,
52.474,69.81022677,
52.474,69.78986679,
52.491,69.78986679,
52.491,69.78986679,
52.491,69.66105392,
52.491,69.65688345,
52.514,69.65592454,
52.514,69.66909499,
52.514,69.10387501,
52.514,69.07731212,
52.574,69.06859756,
52.574,69.09503426,
52.574,68.87214282,
52.574,68.84374487,
52.624,68.83599997,
52.624,68.84916176,
52.624,69.26127654,
52.624,69.25016719,
52.644,69.24017265,
52.644,69.25320783,
52.644,69.10352587,
52.644,69.08681972,
52.681,69.08681972,
52.681,69.08681972,
52.681,70.14127187,
52.681,70.12408712,
52.694,70.1118464,
52.694,70.1245415,
52.694,69.76098699,
52.694,69.74193993,
52.754,69.72747666,
52.754,69.74012176,
52.754,69.75463981,
52.754,69.73948006,
52.784,69.72280901,
52.784,69.73533949,
52.784,69.63144747,
52.784,69.61432871,
52.791,69.59546966,
52.791,69.60788294,
52.791,68.65305857,
52.791,68.61537448,
52.841,68.59435279,
52.841,68.6066903,
52.841,68.36459067,
52.841,68.34737899,
52.891,68.3242175,
52.891,68.336433,
52.891,68.23104495,
52.891,68.22311055,
52.914,68.19783789,
52.914,68.20993536,
52.914,68.50849878,
52.914,68.47844604,
52.954,68.45107692,
52.954,68.46286891,
52.954,68.8851934,
52.954,68.85274174,
52.971,68.82330317,
52.971,68.83474709,
52.971,68.83677746,
52.971,68.823952,
53.021,68.7924919,
53.021,68.80373637,
53.021,68.83876184,
53.021,68.81860644,
53.051,68.78515696,
53.051,68.79615069,
53.051,68.81178185,
53.051,68.79784371,
53.081,68.76244645,
53.081,68.77320749,
53.081,67.65970078,
53.081,67.62099712,
53.134,67.58370176,
53.134,67.59428799,
53.134,67.41388241,
53.134,67.39813192,
53.134,67.35897595,
53.134,67.36932544,
53.134,67.15462494,
53.134,67.13995122,
53.184,67.09898139,
53.184,67.10909061,
53.184,65.67348709,
53.184,65.62563524,
53.214,65.58290713,
53.214,65.59281349,
53.214,65.40237823,
53.214,65.38758674,
53.254,65.34314167,
53.254,65.35277673,
53.254,64.76283649,
53.254,64.7372642,
53.291,64.69115668,
53.291,64.70052434,
53.291,64.51831891,
53.291,64.50531785,
53.304,64.45759942,
53.304,64.46667583,
53.304,64.45389781,
53.304,64.44186049,
53.354,64.39258225,
53.354,64.40133522,
53.354,64.42614441,
53.354,64.40000704,
53.371,64.34921346,
53.371,64.35757803,
53.371,64.03058204,
53.371,64.01552123,
53.394,63.96328966,
53.394,63.97134083,
53.394,64.10358928,
53.394,64.09020756,
53.434,64.03658553,
53.434,64.04426105,
53.434,63.83160697,
53.434,63.8191346,
53.484,63.7641953,
53.484,63.77153026,
53.484,61.76374045,
53.484,61.71008711,
53.511,61.65391891,
53.511,61.66098501,
53.511,61.48314067,
53.511,61.47104154,
53.554,61.41368455,
53.554,61.42038305,
53.554,61.10859545,
53.554,61.09481651,
53.554,61.09481651,
53.554,61.09481651,
53.554,61.09481651,
53.554,61.09481651,
53.604,61.03634029,
53.604,61.04267088,
53.604,60.81805409,
53.604,60.80609539,
53.654,60.6860495,
53.654,60.69756826,
53.654,60.74522275,
53.654,60.72840037,
53.664,60.66695946,
53.664,60.67208921,
53.664,60.82433086,
53.664,60.79943453,
53.691,60.79943453,
53.691,60.79943453,
53.691,60.62658268,
53.691,60.62412124,
53.731,60.56181211,
53.731,60.56648811,
53.734,60.33527808,
53.734,60.32485763,
53.751,60.26177743,
53.751,60.26604637,
53.751,59.17270813,
53.751,59.13425333,
53.824,59.07048079,
53.824,59.07434473,
53.824,59.20257908,
53.824,59.18984961,
53.841,59.06390952,
53.841,59.07258499,
53.841,58.85103648,
53.841,58.84116088,
53.881,58.84116088,
53.881,58.84116088,
53.881,58.90388965,
53.881,58.89690472,
53.924,58.7729426,
53.924,58.78266614,
53.931,58.68811852,
53.931,58.67209409,
53.954,58.61106135,
53.954,58.61636087,
