"Theta_x","Theta_y","Estimated Theta_x","Estimated Theta_y"
94.421,-76.8534589,94.861,-69.38345186,
94.441,-76.96036593,94.914,-69.38345186,
94.464,-76.51711507,94.994,-68.69015829,
94.481,-76.18017307,94.994,-68.69015829,
94.541,-76.19005857,95.014,-68.69015829,
94.581,-75.67763688,95.034,-68.69015829,
94.611,-75.08154243,95.091,-67.91991669,
94.644,-74.82177734,95.091,-67.91991669,
94.644,-75.0048653,95.131,-67.91991669,
94.741,-74.40668372,95.174,-66.60877702,
94.754,-74.3980244,95.221,-66.60877702,
94.784,-73.62001002,95.251,-66.60877702,
94.804,-73.44877395,95.271,-65.65158352,
94.844,-73.26746712,95.284,-65.65158352,
94.861,-73.1951017,95.321,-64.68973997,
94.914,-72.67273156,95.384,-64.68973997,
94.994,-72.07078569,95.404,-64.01994603,
94.994,-72.07078569,95.454,-64.01994603,
95.014,-71.88615289,95.491,-63.57874456,
95.034,-71.55021251,95.511,-63.38307814,
95.091,-71.16435765,95.541,-63.38307814,
95.091,-71.12095952,95.584,-63.27818124,
95.131,-70.60450711,95.611,-63.27818124,
95.174,-70.52458956,95.641,-63.27818124,
95.221,-70.06112657,95.684,-62.86537956,
95.251,-69.73160976,95.701,-62.86537956,
95.271,-69.55749026,95.754,-62.28035544,
95.284,-69.38631531,95.771,-61.98554196,
95.321,-69.38867187,95.801,-61.98554196,
95.384,-68.49243229,95.861,-62.00042301,
95.404,-68.22915207,95.914,-61.51446966,
95.454,-67.87465915,95.914,-61.51446966,
95.491,-67.50756155,95.944,-61.29972882,
95.511,-67.30760856,95.944,-61.29972882,
95.541,-66.97092804,96.001,-61.29972882,
95.584,-66.69631107,96.051,-61.29972882,
95.611,-66.33592845,96.084,-60.4752591,
95.641,-66.06895371,96.104,-60.4752591,
95.684,-65.69273559,96.134,-60.25807011,
95.701,-65.53780438,96.181,-60.25807011,
95.754,-65.25133757,96.231,-59.63903754,
95.771,-64.88826894,96.251,-59.63903754,
95.801,-64.80165833,96.281,-59.04881732,
95.861,-64.53576004,96.311,-58.96989929,
95.891,-63.8025867,96.351,-58.96989929,
95.914,-63.70724313,96.384,-58.96989929,
95.941,-63.42315876,96.394,-58.96989929,
95.944,-63.62231748,96.441,-58.78326087,
96.001,-63.34435965,96.504,-57.27433844,
96.051,-62.30374437,96.514,-56.9421951,
96.084,-62.11444944,96.531,-56.75476698,
96.104,-62.02598121,96.584,-56.75476698,
96.134,-61.53699735,96.614,-56.75476698,
96.181,-61.14529341,96.641,-56.15113334,
96.231,-60.77198663,96.674,-55.51840056,
96.251,-60.55034472,96.681,-55.51840056,
96.281,-60.04522916,96.761,-55.11290204,
96.311,-59.88824279,96.781,-55.11290204,
96.351,-59.64064534,96.801,-54.49252372,
96.384,-59.37012174,96.824,-54.49252372,
96.394,-59.03107376,96.881,-54.49252372,
96.441,-58.72273323,96.924,-53.85586476,
96.504,-58.10416321,96.951,-52.80908475,
96.514,-57.68512476,96.974,-52.80908475,
96.531,-57.58146409,97.074,-52.47970357,
96.584,-57.26826302,97.074,-52.47970357,
96.614,-56.95271694,97.074,-52.47970357,
96.641,-56.42284091,97.114,-51.95337578,
96.674,-56.0044721,97.124,-51.95337578,
96.681,-56.10277489,97.151,-51.95337578,
96.761,-55.24745679,97.214,-51.95337578,
96.781,-54.81024634,97.214,-50.61368903,
96.801,-54.70148658,97.284,-50.61368903,
96.824,-54.59199867,97.311,-48.9834035,
96.881,-54.37254924,97.334,-48.9834035,
96.924,-53.72549923,97.384,-48.9834035,
96.951,-53.04403971,97.404,-47.67629081,
96.974,-52.93066911,97.434,-47.67629081,
97.074,-52.13872457,97.481,-46.98856062,
97.074,-52.13872457,97.514,-46.98856062,
97.074,-52.17346877,97.544,-46.32703394,
97.114,-51.12125913,97.554,-46.32703394,
97.124,-50.99977412,97.554,-46.32703394,
97.151,-50.87725786,97.564,-46.32703394,
97.214,-50.64699158,97.564,-46.32703394,
97.214,-49.96361775,97.724,-45.59729617,
97.284,-49.50681476,97.744,-43.44455491,
97.311,-48.80436911,97.794,-43.44455491,
97.334,-48.79658781,97.811,-43.44455491,
97.384,-48.22066638,97.841,-42.28157221,
97.404,-47.75203464,97.854,-42.28157221,
97.434,-47.62330474,97.941,-41.78185826,
97.481,-47.15038265,97.944,-41.78185826,
97.514,-46.79839744,97.981,-40.75242694,
97.544,-46.43698579,98.021,-40.75242694,
97.554,-46.27714458,98.054,-40.26222864,
97.554,-46.27714458,98.071,-40.26222864,
97.564,-45.6927229,98.101,-40.26222864,
97.564,-45.81297929,98.131,-39.59810829,
97.724,-43.93684299,98.184,-39.59810829,
97.744,-43.68148732,98.214,-39.59810829,
97.744,-43.68148732,98.244,-38.27113669,
97.811,-43.07397478,98.284,-37.16473589,
97.841,-42.64253612,98.304,-36.75929191,
97.854,-42.45935651,98.341,-36.75929191,
97.941,-41.38286426,98.361,-36.29457524,
97.944,-41.2607144,98.394,-36.29457524,
97.981,-41.01349775,98.394,-36.29457524,
98.021,-40.52721515,98.471,-36.29457524,
98.054,-40.04898288,98.521,-35.59057374,
98.071,-39.67693965,98.544,-33.73381079,
98.101,-39.30911258,98.581,-33.73381079,
98.131,-39.16983245,98.621,-33.64721193,
98.184,-38.91683418,98.654,-33.64721193,
98.214,-37.96441144,98.674,-33.00731047,
98.244,-37.59658757,98.674,-33.00731047,
98.284,-37.23007248,98.774,-31.66085127,
98.304,-36.86196847,98.781,-31.66085127,
98.341,-36.38821371,98.814,-31.27437559,
98.361,-36.11765572,98.851,-31.27437559,
98.394,-35.88700785,98.884,-30.73856791,
98.394,-35.71784371,98.914,-30.73856791,
98.471,-35.13374864,98.931,-30.73856791,
98.521,-34.33647497,98.964,-30.73856791,
98.544,-33.94454829,99.021,-29.85162242,
98.581,-33.48414812,99.064,-29.85162242,
98.621,-32.97197772,99.064,-29.85162242,
98.654,-32.82360489,99.101,-28.45263266,
98.674,-32.6594166,99.134,-28.45263266,
98.674,-32.52002932,99.181,-28.45263266,
98.774,-31.10662306,99.214,-28.45263266,
98.781,-30.98092073,99.241,-27.10052315,
98.814,-30.83578916,99.281,-27.10052315,
98.851,-30.3413592,99.321,-26.02458668,
98.884,-29.96607546,99.364,-25.35147681,
98.914,-29.57165298,99.374,-25.35147681,
98.931,-29.32181105,99.384,-25.35147681,
98.964,-29.03394591,99.451,-25.0663016,
99.021,-28.3250551,99.504,-25.0663016,
99.031,-27.78051925,99.521,-25.0663016,
99.064,-27.78051925,99.551,-23.65705859,
99.101,-27.18846576,99.584,-22.80085201,
99.134,-27.16577339,99.614,-22.80085201,
99.181,-26.09728789,99.651,-21.91555142,
99.214,-25.92471617,99.681,-21.91555142,
99.241,-25.41167577,99.714,-21.81097957,
99.281,-25.13809415,99.744,-21.81097957,
99.321,-24.66571499,99.774,-21.81097957,
99.354,-23.88793809,99.804,-21.81097957,
99.374,-23.56553404,99.864,-20.5879376,
99.384,-23.39082794,99.901,-19.74324923,
99.451,-22.89339999,99.914,-19.74324923,
99.504,-22.1142382,99.951,-19.07697577,
99.521,-21.89348439,99.974,-19.07697577,
99.551,-21.28923809,100.041,-18.81782742,
99.584,-20.9973752,100.051,-18.81782742,
99.614,-20.80635334,100.081,-18.81782742,
99.651,-20.41267862,100.111,-18.21342213,
99.681,-19.57530369,100.154,-18.21342213,
99.714,-19.2442438,100.184,-17.60705079,
99.744,-19.08297785,100.194,-17.06977926,
99.774,-18.35914476,100.211,-17.06977926,
99.804,-18.15037833,100.274,-17.06977926,
99.864,-17.59661412,100.304,-16.35553069,
99.901,-16.94275844,100.344,-16.35553069,
99.914,-16.48159347,100.424,-15.39517516,
99.951,-15.95346275,100.424,-15.39517516,
99.974,-15.64239559,100.471,-15.39517516,
100.041,-15.03186426,100.484,-15.39517516,
100.051,-14.64257985,100.524,-14.84688997,
100.081,-14.13923312,100.554,-14.23480845,
100.111,-13.85191994,100.581,-14.23480845,
100.154,-13.1949382,100.614,-13.57155466,
100.184,-12.85529445,100.634,-13.57155466,
100.194,-12.70070203,100.634,-13.57155466,
100.211,-12.11088219,100.714,-13.12633266,
100.274,-11.41007647,100.744,-12.51122787,
100.304,-11.22771069,100.774,-12.17011112,
100.344,-10.40088188,100.814,-12.17011112,
100.424,-9.442227943,100.861,-12.17011112,
100.424,-9.444081273,100.874,-12.17011112,
100.454,-9.192780594,100.901,-11.7627463,
100.484,-8.744926604,100.954,-10.70114538,
100.524,-7.825780253,100.974,-10.70114538,
100.554,-7.369053785,101.064,-10.14967186,
100.581,-6.758175577,101.064,-10.14967186,
100.614,-6.434845804,101.084,-10.14967186,
100.634,-6.092019048,101.104,-10.14967186,
100.634,-5.678820869,101.154,-9.745350736,
100.714,-4.84298019,101.181,-8.706831869,
100.744,-4.207127937,101.204,-8.706831869,
100.774,-3.591591473,101.234,-8.650021876,
100.814,-3.29648597,101.281,-7.883360161,
100.854,-2.548180365,101.311,-7.883360161,
100.874,-1.863066694,101.344,-7.883360161,
100.901,-1.295887001,101.361,-7.883360161,
100.954,-0.4470606425,101.411,-7.624722707,
100.974,-0.1056967912,101.444,-6.445483108,
101.064,1.65018565,101.454,-6.445483108,
101.064,1.65018565,101.501,-5.749985533,
101.084,1.970757538,101.564,-5.749985533,
101.104,2.438236295,101.574,-5.295685612,
101.154,3.140416121,101.614,-5.295685612,
101.181,3.891029822,101.614,-5.295685612,
101.204,4.395651709,101.651,-5.295685612,
101.234,5.272479027,101.701,-5.295685612,
101.281,5.850339082,101.741,-4.606487775,
101.311,6.733364096,101.824,-3.007263539,
101.344,7.236661461,101.824,-3.007263539,
101.361,7.958417909,101.844,-3.007263539,
101.411,8.864704242,101.894,-3.007263539,
101.444,9.758530587,101.904,-2.270342327,
101.454,10.27532523,101.914,-2.270342327,
101.501,11.24277513,101.964,-2.270342327,
101.534,11.77454478,102.014,-0.5028013166,
101.574,12.74872021,102.051,-0.5028013166,
101.614,14.29765737,102.084,-0.5028013166,
101.614,14.29765737,102.134,0.9570483625,
101.651,15.29673152,102.164,0.9570483625,
101.701,16.61127954,102.174,2.619141264,
101.741,18.74129732,102.201,2.736257343,
101.824,20.6655003,102.284,2.594964328,
101.824,20.6655003,102.284,2.594964328,
101.844,21.51120397,102.314,2.594964328,
101.894,22.33031778,102.344,2.938662519,
101.904,23.60692732,102.381,2.938662519,
101.914,25.12777714,102.414,2.938662519,
101.964,26.43915587,102.431,4.731189438,
102.014,28.03902062,102.481,4.731189438,
102.051,29.53127973,102.521,4.731189438,
102.084,31.02831065,102.574,6.143178951,
102.124,33.18861764,102.574,6.143178951,
102.164,34.11137368,102.611,9.788514861,
102.174,35.82778583,102.614,9.788514861,
102.201,37.59229356,102.684,9.788514861,
102.284,41.54789096,102.711,11.94713966,
102.284,41.54789096,102.751,11.94713966,
102.314,43.13711803,102.781,17.13031226,
102.344,45.28161139,102.814,18.59771915,
102.381,47.91117243,102.851,24.15226285,
102.414,50.20891435,102.874,24.15226285,
102.431,52.30858681,102.914,24.15226285,
102.481,55.13014075,102.914,24.15226285,
102.521,57.89577822,102.961,24.15226285,
102.571,61.30699856,102.991,62.1361082,
102.574,62.98142341,103.001,62.1361082,
102.611,66.70220424,103.064,62.1361082,
102.614,68.89550528,103.064,62.1361082,
102.684,72.16682632,103.154,62.1361082,
102.711,75.4334982,103.181,170.7308729,
102.751,78.5706909,103.221,170.7308729,
102.781,81.92893664,103.241,175.68395,
102.814,85.00102716,103.281,175.68395,
102.851,87.99360343,103.324,178.1759311,
102.854,92.09482635,103.334,178.1759311,
102.914,96.06174932,103.374,179.4019708,
102.914,97.06963841,103.444,179.7900889,
102.961,100.6016136,103.454,179.7900889,
102.991,103.3840031,103.481,179.7900889,
103.001,106.3096997,103.511,179.7900889,
103.064,112.5378342,103.524,179.7900889,
103.064,112.5378342,103.584,-178.8674871,
103.154,115.3132073,103.604,-177.6748408,
103.181,118.4755525,103.624,-177.6748408,
103.221,122.4240479,103.654,-177.6748408,
103.241,123.9847446,103.724,-177.0501535,
103.281,126.1292276,103.744,-177.0501535,
103.324,129.4469757,103.751,-177.0501535,
103.334,130.0494302,103.814,-176.169088,
103.374,132.3347154,103.854,-176.169088,
103.444,135.4642999,103.884,-174.8130099,
103.454,136.158069,103.911,-174.3403939,
103.481,137.7563103,103.941,-174.3403939,
103.511,139.3454068,103.994,-174.3403939,
103.524,140.5865313,104.014,-173.1746259,
103.584,142.5871864,104.051,-173.1746259,
103.604,144.0601274,104.094,-172.1433903,
103.624,145.2332663,104.094,-171.6696348,
103.654,146.3045227,104.161,-171.6696348,
103.724,148.0129135,104.181,-171.6696348,
103.744,149.7560192,104.214,-171.3687529,
103.751,150.5883545,104.244,-171.3687529,
103.814,151.7962979,104.301,-171.3687529,
103.854,152.8537364,104.304,-171.3687529,
103.884,154.3463232,104.344,-171.3687529,
103.911,155.2249405,104.374,-171.3687529,
103.941,156.2449708,104.414,-170.0707979,
103.994,157.2471705,104.434,-168.549944,
104.014,158.5889686,104.481,-168.549944,
104.051,159.858568,104.521,-168.549944,
104.094,160.8239537,104.544,-167.6484784,
104.094,161.4208267,104.574,-167.3839743,
104.161,162.5305607,104.591,-167.3839743,
104.181,163.2118764,104.634,-167.3839743,
104.214,164.2995817,104.684,-167.1285608,
104.244,164.8141984,104.704,-166.3245188,
104.284,165.6984655,104.744,-166.3245188,
104.304,166.2314915,104.774,-166.0145684,
104.344,167.1892961,104.794,-165.675017,
104.374,167.5117171,104.844,-165.675017,
104.414,168.5155881,104.894,-165.675017,
104.434,169.134596,104.911,-165.0907484,
104.434,169.6954518,104.924,-165.0907484,
104.521,170.9645245,104.991,-165.0907484,
104.544,171.3243159,105.014,-164.0506015,
104.574,171.7414965,105.044,-164.0506015,
104.591,172.4516769,105.074,-164.0506015,
104.634,172.6044991,105.111,-163.0923867,
104.684,174.2198957,105.134,-163.0923867,
104.704,174.7184246,105.174,-162.3281981,
104.744,175.3099315,105.211,-162.3281981,
104.771,175.9208218,105.244,-162.3281981,
104.794,176.3034519,105.284,-160.8519081,
104.844,176.6079592,105.314,-160.8519081,
104.894,177.4061966,105.331,-160.8519081,
104.911,178.4100463,105.374,-160.6431549,
104.924,178.630275,105.411,-160.6431549,
104.991,179.3652943,105.444,-159.3072688,
105.014,179.6082427,105.484,-158.9416688,
105.044,-179.4696857,105.484,-158.9416688,
105.071,-179.1230878,105.551,-158.9416688,
105.111,-178.6415622,105.584,-158.8192888,
105.134,-177.7726472,105.601,-158.8192888,
105.174,-177.3274701,105.624,-157.6197735,
105.211,-177.0395701,105.684,-157.6197735,
105.244,-176.1527134,105.704,-156.7732573,
105.284,-175.6722488,105.724,-156.7732573,
105.314,-175.2075296,105.754,-156.7732573,
105.331,-175.0653166,105.804,-156.7732573,
105.374,-174.5682312,105.854,-156.7732573,
105.411,-173.5762309,105.884,-156.214469,
105.444,-173.174934,105.901,-156.214469,
105.484,-172.525843,105.951,-154.8855882,
105.484,-172.3999768,105.984,-154.0550462,
105.551,-171.8503969,106.011,-153.7414336,
105.584,-171.2939418,106.064,-153.7414336,
105.601,-170.7296058,106.081,-153.3082388,
105.624,-170.4575971,106.114,-153.3082388,
105.684,-169.8724579,106.211,-152.7923748,
105.704,-169.353186,106.214,-152.7923748,
105.724,-169.1910046,106.214,-151.7256597,
105.754,-168.9119192,106.254,-151.7256597,
105.804,-168.5804354,106.281,-151.7256597,
105.854,-167.6551264,106.314,-151.7256597,
105.884,-166.9774568,106.344,-151.7256597,
105.901,-166.7748223,106.384,-151.1076114,
105.951,-166.5171728,106.384,-151.1076114,
105.984,-165.5941965,106.384,-151.1076114,
106.011,-165.14594,106.461,-151.1076114,
106.031,-164.8477363,106.514,-151.1076114,
106.081,-164.5302441,106.514,-149.8742435,
106.114,-164.3800448,106.564,-149.8742435,
106.211,-162.7610484,106.621,-149.8742435,
106.211,-162.7662609,106.671,-147.4940412,
106.214,-162.5245177,106.671,-147.4940412,
106.254,-162.1473545,106.724,-146.8304809,
106.281,-161.8450246,106.754,-146.8304809,
106.314,-161.5128922,106.784,-146.0881341,
106.341,-161.1407955,106.811,-145.7789947,
106.381,-160.8788814,106.844,-145.7789947,
106.384,-160.375489,106.864,-145.142543,
106.384,-160.3116303,106.914,-145.142543,
106.461,-159.682264,106.954,-144.4918407,
106.514,-158.834538,106.981,-144.4918407,
106.514,-158.5720627,107.001,-143.871833,
106.564,-157.981025,107.034,-143.871833,
106.621,-157.254276,107.074,-143.871833,
106.671,-156.9582154,107.114,-143.871833,
106.671,-156.9009519,107.131,-143.871833,
106.724,-155.9942945,107.174,-142.4740237,
106.754,-155.621244,107.214,-142.4740237,
106.784,-155.4494914,107.254,-142.4740237,
106.811,-155.0532682,107.301,-141.5704959,
106.844,-154.8049589,107.321,-141.5704959,
106.864,-154.3327193,107.351,-141.5704959,
106.914,-153.7115122,107.364,-141.5704959,
106.954,-153.5298219,107.414,-140.3215435,
106.981,-152.7584934,107.454,-139.405081,
107.001,-152.5899133,107.474,-139.405081,
107.034,-152.555248,107.491,-139.405081,
107.074,-151.9008346,107.551,-138.7927559,
107.114,-151.2550213,107.571,-138.7927559,
107.131,-151.0186924,107.611,-138.7927559,
107.174,-150.8572278,107.641,-137.7984197,
107.214,-149.9648657,107.684,-137.7984197,
107.254,-149.8107196,107.711,-136.7906392,
107.301,-149.5151736,107.754,-136.7906392,
107.321,-148.7050319,107.784,-136.2516555,
107.351,-148.7876051,107.804,-135.7464065,
107.364,-148.2140766,107.851,-135.7464065,
107.414,-147.7511758,107.891,-135.7464065,
107.454,-147.1623945,107.921,-135.7464065,
107.474,-146.796337,107.944,-135.7464065,
107.491,-146.7642414,107.971,-134.452866,
107.551,-146.0920172,108.014,-133.8534194,
107.571,-145.6228227,108.054,-133.8534194,
107.611,-145.1578794,108.094,-133.3647461,
107.641,-144.8178437,108.114,-133.3647461,
107.684,-144.4617152,108.144,-132.751824,
107.711,-144.2143834,108.144,-132.751824,
107.754,-143.9656033,108.214,-132.3433885,
107.784,-143.1938166,108.231,-132.3433885,
107.804,-143.0550533,108.261,-131.4603405,
107.851,-142.7105183,108.311,-131.4603405,
107.891,-142.3502626,108.331,-131.4603405,
107.921,-141.9073495,108.351,-131.4603405,
107.944,-141.3459674,108.381,-130.5672655,
107.971,-141.1153897,108.444,-130.5672655,
108.014,-140.7548259,108.451,-130.5672655,
108.054,-140.3056767,108.511,-130.5672655,
108.094,-139.9580106,108.544,-129.5781565,
108.114,-139.6586144,108.581,-129.5781565,
108.144,-139.1501385,108.621,-128.1470415,
108.144,-139.1219404,108.654,-128.1470415,
108.211,-138.2831086,108.674,-127.2888011,
108.231,-138.0838428,108.711,-127.2888011,
108.261,-137.9160163,108.741,-127.2888011,
108.311,-137.6906165,108.781,-126.6311211,
108.331,-137.2477637,108.801,-126.6311211,
108.351,-137.1319581,108.841,-125.8392403,
108.381,-136.4207122,108.874,-125.446959,
108.444,-136.2354791,108.904,-125.446959,
108.451,-135.8886497,108.944,-124.914818,
108.511,-135.2551942,108.984,-124.914818,
108.544,-134.6934876,109.021,-124.4454947,
108.581,-134.4634514,109.041,-124.4454947,
108.621,-134.1274374,109.104,-123.7131271,
108.654,-133.6959226,109.144,-123.7131271,
108.674,-133.1631923,109.171,-123.7131271,
108.711,-133.0306534,109.174,-123.7131271,
108.741,-132.7008156,109.211,-122.7074125,
108.781,-131.9645436,109.234,-122.7074125,
108.801,-131.7411612,109.274,-121.9551513,
108.841,-131.3888292,109.314,-121.1928681,
108.874,-130.9871306,109.334,-121.1928681,
108.904,-130.6702998,109.341,-121.1928681,
108.944,-130.2314314,109.391,-121.1928681,
108.984,-129.8062851,109.451,-121.1928681,
109.021,-129.3784624,109.484,-120.8682802,
109.041,-129.1633061,109.501,-120.8682802,
109.104,-129.042529,109.541,-119.229512,
109.134,-128.6170079,109.584,-119.229512,
109.144,-128.6126096,109.604,-118.626433,
109.174,-127.7680271,109.641,-118.626433,
109.211,-127.4907191,109.684,-118.626433,
109.234,-127.4965016,109.694,-117.9863011,
109.274,-127.333076,109.751,-117.9863011,
109.314,-126.3994846,109.811,-116.3847617,
109.334,-126.2880393,109.811,-116.3847617,
109.341,-126.1833639,109.854,-116.3847617,
109.391,-125.9697562,109.861,-116.0710502,
109.451,-125.449189,109.924,-116.0710502,
109.474,-124.831909,109.934,-116.0710502,
109.501,-124.6219063,109.984,-115.3615753,
109.541,-123.9030556,109.984,-115.3615753,
109.584,-123.4920924,110.054,-114.7953964,
109.604,-123.3859098,110.074,-114.0115787,
109.641,-123.2829989,110.094,-114.0115787,
109.684,-122.4665003,110.161,-114.0115787,
109.694,-122.3588944,110.174,-114.0115787,
109.751,-121.9509108,110.191,-113.6291196,
109.804,-121.3143818,110.241,-113.6291196,
109.811,-121.3396121,110.281,-113.6291196,
109.854,-120.8343809,110.314,-112.1836402,
109.861,-120.8112831,110.354,-112.1836402,
109.921,-120.4248299,110.414,-111.4454937,
109.934,-119.9204015,110.431,-111.4454937,
109.984,-119.4141052,110.454,-111.4454937,
109.984,-119.4141052,110.474,-110.7276968,
110.054,-119.0141404,110.474,-110.7276968,
110.074,-118.5170855,110.541,-110.7276968,
110.094,-118.431302,110.581,-110.7276968,
110.161,-117.9137167,110.621,-109.8708845,
110.174,-117.6035684,110.631,-109.8708845,
110.191,-117.5803203,110.661,-109.8708845,
110.241,-117.0393347,110.741,-108.6945987,
110.281,-116.8214964,110.741,-108.6945987,
110.314,-116.1078624,110.741,-108.6945987,
110.354,-115.823989,110.831,-108.6945987,
110.414,-115.3116693,110.854,-108.6945987,
110.431,-115.3449038,110.881,-108.6945987,
110.454,-114.9161308,110.894,-107.5646647,
110.474,-114.7942919,110.951,-107.5646647,
110.474,-114.5195973,110.984,-105.8574179,
110.541,-114.2239285,111.004,-105.5060471,
110.581,-113.8304425,111.044,-105.5060471,
110.621,-113.4560408,111.044,-105.5060471,
110.631,-112.9509895,111.154,-104.2178846,
110.661,-112.6579708,111.154,-104.2178846,
110.741,-112.2648952,111.174,-103.8722263,
110.741,-112.2648952,111.201,-103.8722263,
110.741,-111.8739558,111.234,-103.8722263,
110.821,-111.4402223,111.274,-103.3020727,
110.854,-110.9939719,111.311,-103.3020727,
110.874,-110.7980858,111.311,-103.3020727,
110.894,-110.7970271,111.381,-102.7273004,
110.951,-110.1116565,111.411,-102.7273004,
110.984,-109.5010561,111.444,-101.5993782,
111.004,-109.3252422,111.444,-101.5993782,
111.044,-109.1710634,111.444,-101.5993782,
111.044,-109.1279564,111.524,-101.5993782,
111.154,-107.869363,111.584,-101.5993782,
111.154,-107.869363,111.621,-100.641609,
111.174,-107.7585663,111.641,-100.641609,
111.201,-107.6563807,111.674,-100.641609,
111.234,-107.3686081,111.724,-100.641609,
111.274,-106.6909382,111.724,-100.641609,
111.311,-106.3047005,111.841,-99.18374218,
111.311,-106.3047005,111.841,-99.18374218,
111.381,-105.6302734,111.844,-99.18374218,
111.411,-105.3417599,111.884,-99.18374218,
111.444,-105.2454405,111.911,-99.18374218,
111.444,-105.2454405,111.931,-97.14718886,
111.444,-105.2454405,112.004,-97.14718886,
111.524,-105.0532053,112.024,-97.14718886,
111.581,-103.8009517,112.041,-97.14718886,
111.621,-103.41465,112.084,-95.8038091,
111.641,-103.3394336,112.114,-95.8038091,
111.674,-103.2105179,112.161,-95.8038091,
111.724,-102.9315911,112.181,-94.69951281,
111.724,-102.9315911,112.214,-94.69951281,
111.801,-102.2662536,112.251,-93.72832847,
111.841,-101.6409577,112.291,-93.44813584,
111.844,-101.5810836,112.321,-93.44813584,
111.884,-100.8776511,112.371,-92.94530419,
111.911,-100.717076,112.384,-92.94530419,
111.931,-100.3531289,112.411,-92.94530419,
112.004,-99.85165299,112.431,-92.47127716,
112.024,-99.66002678,112.511,-92.47127716,
112.041,-99.65597852,112.511,-91.62833156,
112.084,-98.9846929,112.544,-90.80122629,
112.114,-98.54971045,112.571,-90.80122629,
112.161,-98.50574326,112.591,-90.54004583,
112.181,-98.12366659,112.664,-90.54004583,
112.214,-97.65630551,112.674,-90.54004583,
112.251,-97.34195286,112.694,-90.54004583,
112.291,-96.98492203,112.744,-89.70578388,
112.321,-96.79619095,112.784,-88.65899076,
112.371,-96.50954387,112.821,-88.65899076,
112.384,-96.38128223,112.844,-88.35688287,
112.411,-95.85661361,112.881,-88.35688287,
112.431,-95.60092019,112.921,-87.80698231,
112.494,-95.01173235,112.924,-87.80698231,
112.511,-94.9561506,112.954,-87.80698231,
112.544,-94.55507381,112.994,-87.80698231,
112.571,-94.35471321,113.064,-86.60640766,
112.591,-94.26114482,113.064,-86.60640766,
112.664,-93.41819645,113.114,-86.60640766,
112.674,-93.32473532,113.114,-86.60640766,
112.694,-93.23141356,113.184,-85.32621193,
112.744,-93.15061824,113.214,-84.59145975,
112.784,-92.33973265,113.234,-84.59145975,
112.821,-92.10498039,113.254,-84.59145975,
112.844,-91.72962397,113.321,-84.10493107,
112.881,-91.54246986,113.344,-84.10493107,
112.921,-91.35535725,113.394,-83.13623571,
112.924,-90.98024298,113.404,-83.13623571,
112.954,-90.76743132,113.424,-83.13623571,
112.994,-90.51175103,113.484,-82.62168389,
113.064,-89.95553525,113.504,-81.8803266,
113.064,-89.95553525,113.544,-81.8803266,
113.114,-89.57899158,113.584,-81.44714293,
113.114,-89.20740598,113.664,-80.99862329,
113.184,-88.55937536,113.664,-80.99862329,
113.214,-88.28652492,113.664,-80.99862329,
113.234,-88.10209458,113.721,-80.99862329,
113.244,-88.11490811,113.744,-80.88471002,
113.321,-87.45461445,113.774,-79.58875191,
113.344,-87.11962893,113.774,-79.58875191,
113.394,-86.72161613,113.861,-79.58875191,
113.404,-86.53912602,113.874,-78.90373443,
113.424,-86.36553637,113.894,-78.90373443,
113.484,-85.81178436,113.951,-78.64143561,
113.504,-85.73364489,113.984,-78.64143561,
113.544,-85.44850147,114.011,-78.64143561,
113.584,-84.90527707,114.064,-77.72028822,
113.664,-84.19382327,114.064,-77.72028822,
113.664,-84.19382327,114.114,-77.72028822,
113.664,-84.19382327,114.121,-77.72028822,
113.721,-84.18502986,114.174,-77.72028822,
113.744,-83.45772573,114.214,-77.72028822,
113.774,-83.16050002,114.254,-77.72028822,
113.774,-83.16050002,114.284,-76.54257585,
113.844,-82.56588671,114.314,-76.54257585,
113.874,-82.30888481,114.341,-76.54257585,
113.894,-82.11921882,114.384,-76.54257585,
113.951,-81.85525151,114.401,-74.9880143,
113.984,-81.60537966,114.444,-74.9880143,
114.011,-81.37787518,114.504,-73.71983316,
114.064,-81.06827392,114.521,-73.71983316,
114.064,-80.72192538,114.544,-73.71983316,
114.114,-80.20131129,114.571,-73.71983316,
114.121,-80.23492686,114.624,-73.38382524,
114.174,-79.76914028,114.644,-72.3493307,
114.214,-79.51105811,114.674,-72.09882368,
114.214,-79.51803504,114.704,-72.09882368,
114.284,-79.0115008,114.774,-71.81257128,
114.314,-78.65066946,114.774,-71.81257128,
114.341,-78.47759054,114.791,-71.81257128,
114.384,-78.22339968,114.841,-71.81257128,
114.401,-77.9304912,114.881,-70.94858388,
114.444,-77.61724949,114.921,-70.13886454,
114.504,-76.96210018,114.921,-70.13886454,
114.521,-76.89738625,114.984,-69.56798893,
114.544,-76.9395863,115.014,-69.56798893,
114.571,-76.66892672,115.034,-69.29380052,
114.624,-76.26224274,115.104,-68.81477408,
114.644,-75.67932847,115.121,-68.81477408,
114.674,-75.52280479,115.141,-68.81477408,
114.704,-75.52993953,115.154,-68.81477408,
114.774,-74.60079708,115.194,-68.81477408,
114.774,-74.66453703,115.251,-68.2339355,
114.791,-74.48082252,115.284,-68.2339355,
114.841,-74.10422014,115.314,-68.2339355,
114.881,-73.77456183,115.351,-67.3661874,
114.921,-73.52582749,115.384,-66.74016467,
